barbarian_0_x, barbarian_0_y, barbarian_1_x, barbarian_1_y, barbarian_2_x, barbarian_2_y, barbarian_3_x, barbarian_3_y, barbarian_4_x, barbarian_4_y, barbarian_5_x, barbarian_5_y, barbarian_6_x, barbarian_6_y, barbarian_7_x, barbarian_7_y, barbarian_8_x, barbarian_8_y, barbarian_9_x, barbarian_9_y, barbarian_10_x, barbarian_10_y, barbarian_11_x, barbarian_11_y, barbarian_12_x, barbarian_12_y, archer_0_x, archer_0_y, archer_1_x, archer_1_y, archer_2_x, archer_2_y, archer_3_x, archer_3_y, archer_4_x, archer_4_y, archer_5_x, archer_5_y, archer_6_x, archer_6_y, archer_7_x, archer_7_y, archer_8_x, archer_8_y, archer_9_x, archer_9_y, archer_10_x, archer_10_y, archer_11_x, archer_11_y, archer_12_x, archer_12_y, giant_0_x, giant_0_y, giant_1_x, giant_1_y, giant_2_x, giant_2_y, giant_3_x, giant_3_y, giant_4_x, giant_4_y, giant_5_x, giant_5_y, giant_6_x, giant_6_y, giant_7_x, giant_7_y, giant_8_x, giant_8_y, giant_9_x, giant_9_y
43, -4, 33, 40, -16, 34, 28, -18, 24, -12, 42, -14, 34, 39, 32, 45, 47, 15, 33, 40, -5, 25, 30, 10, 38, -6, 39, 40, 9, 41, -10, -15, -20, -8, 26, -3, 37, 16, 45, 5, 35, -19, 46, 46, -12, -18, 8, -14, -15, 34, 35, 30, 41, -18, 42, 13, -11, 37, -4, -3, 29, 24, -20, 42, 32, -1, -6, 31, 40, -9, 8, -5
23, 46, 4, -18, -3, -1, -20, -10, 8, -12, 34, -17, -3, 3, 42, 38, 38, -1, -18, 22, 24, 31, 31, 46, 47, -5, 19, -3, 35, -1, -20, 41, 8, 46, 35, -11, 10, -11, 29, 21, -7, 42, 34, 13, 36, 30, 31, 8, -20, -15, -3, -3, 25, 42, -20, 44, 36, 36, -3, 39, 29, 19, -12, 36, -10, -6, -2, -6, -5, 46, -7, 29
-15, 37, 12, 41, 23, -4, -20, -19, -9, 47, 24, -19, 42, -10, 31, 35, -6, 37, -16, 20, 42, 42, -19, 14, 33, 27, 42, -12, 27, 38, -9, 42, 30, 47, 45, -16, -11, 7, 34, -7, -15, -8, 36, 44, 38, 46, -9, 3, -11, 17, 9, 46, -17, 34, -15, -7, 43, 35, -18, -10, 2, 38, 18, 38, 41, -5, -2, 0, -5, 11, 45, -17
-20, -18, -9, 0, 45, 30, 43, -6, 31, 32, -17, -14, -16, -7, -14, 36, -19, 41, 39, -8, 30, 40, 7, -8, 35, 6, 47, -16, -19, 3, 24, 47, -14, 6, -19, -20, -12, 39, 14, 29, 4, -11, -12, 19, 47, 36, 34, 18, 34, 6, 5, 36, 35, 12, -8, 13, 30, 31, -7, 37, -3, 9, 34, 40, 2, -14, -16, -5, -19, -20, -4, 16
6, -18, 33, 43, -9, -13, 27, -15, 41, 35, -4, 44, 24, -19, -10, 3, 38, -20, 39, 29, 43, 1, 37, -20, 45, -6, -17, 36, -10, 26, 10, -16, 29, 38, 12, -6, -15, 21, -15, 24, 20, -7, 38, 25, 30, 32, 23, 30, 43, 22, 28, 30, 14, -6, -12, 21, -2, 44, -17, 40, 37, 1, 46, -20, -8, 1, -20, 43, -7, 11, 10, 42
36, -18, 20, 36, 17, 40, 38, 15, 35, 42, 24, 42, -14, 29, 31, 2, 41, -10, 31, 39, -10, 43, -6, -2, 38, -2, 32, 47, 0, 45, -18, 13, 11, 30, -15, -10, 37, -20, -7, 38, 47, -2, 40, -2, 19, -8, 4, -10, 33, -7, -17, 26, -6, 12, 12, -12, 32, -5, 43, 6, -10, 39, -11, 47, 47, -14, 31, -4, -16, 33, 28, -19
6, -13, 31, 27, -2, 39, 5, -18, 42, 5, -10, 37, 28, -5, 35, -17, -7, 22, 46, 8, -8, -8, -2, -11, 43, -13, 5, -18, 37, 45, 46, 36, 32, 14, -12, 32, 10, 31, 14, 40, -13, -2, 45, 34, -14, 37, 38, 34, 27, 44, 28, -10, 21, -12, -15, 30, 35, -3, 22, 31, -16, -4, 10, -7, -10, -2, -8, -15, 24, 33, 33, 35
-12, -16, -6, 2, 29, 12, -20, 5, 32, -4, 2, -6, -4, 32, 41, 14, 43, -1, 45, 41, -19, 42, 38, -10, 47, -18, -9, 30, -12, 29, 0, -10, -20, 30, 15, 44, 31, 10, 36, 12, 15, -9, -13, -13, -20, -10, 32, -7, 41, 35, 42, -11, 35, 45, 7, 36, 44, 38, 44, 40, 2, -2, -9, 36, 47, 2, 44, 32, 38, 46, -12, -17
15, -10, 41, -15, -6, 24, 19, 41, -2, -13, -3, -15, 32, 43, 47, -9, -6, -17, 32, 42, -18, 27, 13, 34, 31, -12, -5, -2, 19, -19, -11, 7, 46, -18, 18, -11, 47, -14, -16, 47, -11, -6, 43, 30, 47, -3, -5, 29, 41, -11, 28, -12, -12, 26, -13, 36, 26, -19, 38, -14, 6, 45, -19, -18, 12, -8, -17, 17, 36, -19, -9, -2
31, 9, -19, 30, 18, 32, -5, 38, 5, 43, 45, -18, 34, 40, 22, -15, 14, 36, 46, 18, 29, 9, -18, -13, -6, 44, -3, -6, 44, -13, 46, 26, -11, 38, 29, 34, 25, 36, 41, -12, -15, -9, 30, 13, -2, -16, -2, 6, -16, 11, -16, 43, -9, 30, 47, -5, 23, 42, -19, 20, 23, 30, -4, 41, 39, -13, -17, -14, 9, 30, 47, -5
35, 15, -14, 45, 40, 30, 18, -6, -9, -2, -13, 45, 37, 22, 46, 16, 19, -7, -6, 45, 42, -20, 3, 42, 38, 26, 36, -9, -18, 7, 36, 42, -7, 41, 29, 1, 2, -11, -6, 44, -4, 18, 37, 24, -15, -17, 37, 44, -19, -12, 31, -18, -6, 44, 44, 36, 9, 46, -18, -12, 29, -19, 30, 17, 7, -5, 40, 39, -13, 38, -4, 41
-9, 33, -8, 30, 8, 39, 43, 27, 2, -8, -8, 40, 47, -12, 44, 20, 43, -4, 41, 30, 36, 47, -4, 33, 36, -18, 44, 30, 42, -16, -3, 36, -12, 7, 31, 33, 41, 47, -20, -6, 1, 37, 28, 44, -20, 18, -3, 40, 37, 9, -6, 15, 0, -19, -10, 41, 33, -1, -10, -16, -19, -17, -16, 43, 37, 32, 36, 36, -18, -3, 30, -9
40, 33, -19, 32, 14, 39, 43, 38, 29, -13, -16, -19, -18, -16, -7, 47, 47, 17, -19, 30, 37, 41, -20, 20, -5, 14, 30, 43, 39, 1, 35, -9, 2, 46, -13, 45, 1, -3, 40, -16, 47, -14, 46, -4, 19, 36, -8, 34, -10, -20, 5, -10, -10, -3, 44, 2, 23, -20, -20, -3, 42, -9, 31, -3, 9, -17, 17, 46, -14, -5, 18, -11
-4, 5, -17, -10, -2, 22, 0, 43, -18, -15, 7, -13, 39, 18, -9, 5, -16, 1, 47, -17, -9, -2, 12, 33, -7, 44, 14, -6, 35, 1, 24, -5, 43, -3, 2, -13, 9, -7, -10, -5, 10, 39, -18, -2, -12, 12, -10, 44, -18, 37, 34, 11, -15, -1, 29, 15, -16, 41, 46, -19, -7, -10, 5, -12, -18, 14, -2, -11, 25, 40, -14, 3
34, 7, -9, 42, -15, -8, 20, -20, 37, -19, -11, 35, 47, 18, -2, -16, 40, 43, -18, 8, 7, 30, 31, 18, 36, -16, 47, 21, 33, 39, -19, 32, -7, 37, 1, 35, -20, -6, -11, 16, -2, 44, 2, -19, 24, 36, 38, -8, 37, 25, -13, -2, 39, 43, 42, 25, -3, -1, 6, 32, -10, -13, 39, 46, 40, -17, -10, 42, 43, -20, -2, -8
47, -9, 30, 45, 31, 23, 17, 40, 30, -15, 25, -7, 3, 30, 46, 42, 33, 38, 47, 45, 41, 38, -5, 43, 37, 16, 39, 1, -12, 46, 40, 3, -8, 3, 35, 43, 40, 26, 45, 40, 37, 22, 32, -14, 29, -2, 39, 34, 2, -8, 42, -10, 30, 14, 12, -3, 4, -17, 38, 44, 32, -1, 45, 43, 41, 31, 15, 43, -15, 30, 14, 47
30, 44, 29, 37, 34, -11, 44, -13, 34, 25, -4, 38, 40, -13, 47, 36, 38, 33, 33, -14, -18, -17, -12, -12, 38, 16, -20, -14, -4, 41, -16, 40, -2, -11, 26, 43, -6, -6, -13, -18, 39, 37, -5, -14, -2, -4, 34, -2, -5, -11, -2, 41, 33, 6, -4, 8, -16, 47, -13, -14, -13, -8, 2, 45, 31, 28, -11, -13, 5, 45, 41, -16
-3, 6, 34, 30, -14, 29, 36, 36, 28, 30, -9, -8, 46, -12, -9, 7, -6, -7, -20, -1, 45, -3, 47, -10, 32, 26, 32, 37, -10, 39, -19, -9, -11, 7, 32, -20, 2, 41, -14, 30, -19, 47, 33, 6, -8, 29, 46, 7, 1, 40, 30, 37, -3, -18, -12, -11, -20, 47, 10, 45, 40, 20, -18, 31, -15, 6, -2, 43, 39, 9, 38, -19
24, 35, -19, 47, 41, 39, 29, -19, 37, 25, -2, 7, -16, -14, 37, -7, 30, 16, 43, 7, -5, -20, -11, 32, 21, 36, -16, -20, 40, 46, -18, 40, 0, 43, 47, 41, 6, -9, 33, 25, 13, 35, 23, -10, 36, 8, 45, 39, 11, -6, -19, 34, 11, 29, 36, -9, 46, 46, -5, 39, 12, 41, 37, 32, 3, -5, -10, 7, 34, 21, -3, 43
-2, -5, 39, 34, 31, -12, 30, -19, 32, -8, 25, -10, 44, 18, -19, -2, 44, 41, -4, 15, -12, -20, -6, 41, 35, 43, -15, -3, 24, 31, 25, -13, 39, -4, -16, 14, -10, 0, 12, 41, -19, 43, -12, 42, -10, 31, 18, 33, 3, 35, 8, -13, -3, -15, 35, 18, -17, 38, 25, -19, 15, 43, 15, 46, 36, -1, 44, 14, 33, 12, 45, 21
-5, -6, 23, -19, 17, 30, 31, 34, -14, -19, -13, -6, -19, -6, 13, -19, -18, 47, 4, 41, -8, -4, -3, 31, -9, 16, -8, 16, 36, -13, 11, -19, -19, -11, 6, -11, 42, 12, -6, 21, 29, 23, -4, 47, 36, 2, -9, 47, 44, -7, 10, -19, -5, -2, -5, -18, -6, 38, 40, 10, 40, 39, 44, 21, 6, 44, 1, -15, 1, 47, 47, 35
-13, 17, -19, -14, -2, 40, -8, -20, -10, -7, 35, -6, -18, 29, -9, 16, -14, 43, 19, 37, -6, 3, -9, 47, -11, -8, 19, -13, -17, -6, 47, 32, 39, 10, 46, 13, -20, -12, -12, 35, -2, 34, -16, -4, 19, -18, -13, 46, -4, 24, 43, 31, 34, 4, 30, -20, -5, -18, -10, -17, 24, 41, -6, 22, -17, -12, -18, 12, 46, 41, -18, 27
-20, 31, 30, 33, 46, -19, 29, 25, 33, -18, 33, 35, 0, -19, 34, 38, 36, 25, 45, 17, 42, 27, -12, -4, -10, 41, 37, 44, 39, 44, 4, 43, 39, 3, 14, 39, 38, 5, 9, 34, -15, -10, -17, -1, -7, 31, -9, -19, 44, -3, 46, -8, 8, 38, 40, 25, 36, 43, -19, 47, 35, 3, 39, 19, 33, -12, 43, -11, -10, 8, 8, -2
37, 4, -19, -20, 39, 3, -8, 7, 37, 37, 7, 33, 25, 47, -15, -7, -4, 29, 12, -10, 36, -16, 32, 46, -6, 21, -7, -20, 13, 43, 30, -4, 21, 45, -7, 23, 4, 37, -1, 47, 33, 29, -5, -5, 1, 35, -9, -19, 44, 17, -3, 23, -20, -4, 45, 23, -13, -20, 31, 36, -20, 7, -18, -13, -19, 13, 41, -2, -14, -5, 38, 30
33, -14, 16, -14, -9, 23, -10, 31, 11, 40, -14, -13, 36, -7, 45, -19, 6, -9, -20, 0, 15, -3, -20, -5, -9, 37, 22, -17, 42, 13, 34, 43, 32, -14, -11, -18, 1, 41, -2, 44, -11, -13, 39, 6, 12, -4, -19, 42, 46, -15, -8, 44, -16, 43, 29, -15, 46, 36, 14, 41, 31, 36, -17, 30, 32, -15, -3, 12, 30, -9, -5, -16
3, 42, 34, 42, 29, 46, 18, -4, 26, 39, 47, 33, 44, 41, -16, -5, -19, -15, 35, -4, 46, -11, 15, 31, 43, 42, 7, -4, 29, -4, 41, -3, 31, 32, 47, -18, 33, 32, -6, -6, 38, 45, 7, -10, -15, -5, -11, 27, -16, -2, -10, -10, -9, -20, 46, -3, -4, -16, -17, 17, 30, -8, 29, 13, -10, -19, 21, -12, 41, 41, -5, 8
10, -13, 34, -8, 33, 28, 39, 18, 47, -14, -5, -9, -10, -10, 37, -8, 5, -16, -2, 26, 25, -2, 1, 36, 2, 35, 37, -18, 9, -12, 31, -2, 44, 27, 22, -8, -16, 39, -2, 7, 40, 35, -10, 10, 32, -6, 14, -6, 36, -2, -9, 39, 28, -14, -2, -11, -15, 41, -18, -20, -20, -4, -5, -16, 37, 41, 29, 4, 33, -17, 24, -14
26, 36, -5, 24, -9, -10, -5, 33, 11, 30, -10, 33, 5, -11, 30, 29, 29, -20, 37, -15, 29, 36, 22, -2, -2, -16, -4, -11, -8, 43, 8, -14, -18, -8, 21, 40, 2, -15, 35, 1, -20, -18, 35, -5, -20, 32, -1, 47, 32, 6, -5, 44, 38, -3, -13, 6, -19, 16, -13, 44, -20, -1, 47, 18, -16, 12, 46, 2, -7, -3, 40, 36
45, 32, -13, 28, 43, -13, -19, 41, 47, -10, -3, 29, 45, 46, 45, 35, 15, -7, -9, -11, -6, 46, 33, 29, 42, 19, 14, -19, 40, 21, 28, -11, -13, 0, 45, -12, 3, 44, 18, 37, -4, -4, 47, 44, 29, 41, -19, 40, 33, 35, -16, -3, 30, -6, -20, -14, 26, -4, -10, 32, 31, 39, -10, 19, 41, -17, -16, 21, -13, -3, 41, 21
-8, -7, -18, 12, -7, -14, 42, 47, 38, 43, -4, 0, -19, -13, -2, 43, -18, -8, 23, -17, 23, 37, 2, -20, 43, -13, -11, 38, 29, 36, -2, 37, 37, 30, -2, 7, 21, 39, 26, -13, 32, -3, -17, 40, -15, 36, 40, -8, 21, 45, -14, 36, 30, 4, 43, 19, 46, 32, -4, 46, 30, 24, -12, 30, 17, -20, 40, -14, -10, 10, -2, 39
-12, 35, 44, 16, -7, -7, 25, -7, 46, 16, -15, -18, -7, -9, 18, 31, 38, 29, 38, -2, 41, -18, 30, 37, 34, 35, 24, -14, 40, 39, -15, -15, -19, -10, 40, 45, -1, -6, -5, 44, 40, -12, 30, -9, -7, 32, 43, 40, 47, 22, -12, 33, -12, -16, -11, -16, -9, 3, 32, 4, 16, -20, 37, 15, -6, -7, 31, 22, -14, 32, -15, -9
9, -17, -11, -11, -6, 36, 43, 29, 47, -15, 23, 45, 31, -2, -7, 41, 38, 29, 45, 47, 44, 33, -10, -18, 40, 42, 41, 17, 16, 38, 14, -16, -9, -11, 32, -19, -13, -3, -14, -20, -17, -11, 4, -14, 37, -7, 29, 16, -2, -20, 38, 45, -20, 29, -4, 33, 42, -6, -5, 46, 40, -16, -13, -11, -10, 22, -8, 18, 38, -18, 35, 44
-6, -20, -2, 45, 44, 32, -19, 43, 42, 43, 39, 31, 30, -19, -15, -10, 29, -4, -12, -11, 46, 45, 41, 37, -18, -20, 11, -10, 5, 40, 32, 45, -19, -19, 36, 28, 39, -12, 34, 43, 28, -7, 32, -11, 31, 36, 29, -16, 31, -1, -5, 34, 35, 40, -18, 16, -7, -15, 5, -13, -5, 6, 2, 32, 36, 15, -18, -7, -19, 30, 32, 29
30, -15, -18, -19, -3, 18, -3, 44, -10, 12, 45, 0, 39, 47, -17, -8, 39, 38, -8, 32, -14, 44, -2, 30, -17, -17, 12, 34, -9, 11, 31, 19, 37, 32, -6, -9, -20, 42, 37, 45, 44, -11, -15, -18, 33, 34, 19, -5, 31, -8, -18, -20, -19, 42, -13, -13, 14, 44, 34, -9, 16, 34, 41, -19, -16, 16, 39, -18, 43, 33, 12, -5
-1, 47, 32, -7, -8, -8, -2, -7, 45, 47, 6, -2, 33, -2, 30, -11, 8, 31, -19, 45, -4, -4, 37, -13, 43, 29, 38, 33, -18, -11, -4, -18, -13, 13, -14, 4, -7, -14, -13, -13, 6, 38, 34, 26, -17, -6, -11, 45, -10, -15, 7, -3, 42, -6, 34, 14, 41, 0, 36, 26, 26, 45, 21, 40, -4, -10, 40, -1, 41, -7, 13, 46
-17, 13, -3, 18, 33, -19, -10, -7, 36, 45, 34, -13, 41, -16, 45, 0, -8, 43, 1, 40, 47, -16, -14, 44, -18, 5, 31, 1, 45, -18, 13, 32, 40, 23, -6, 36, -15, -19, -16, 24, 38, 10, 43, 22, -18, 6, 34, -9, -14, 46, -8, 2, -20, 39, -14, 33, -18, 33, -3, 33, 24, -5, -6, 29, 33, 35, 17, -13, -13, 32, 25, -10
44, -6, -17, 35, 2, 42, 29, 26, -5, 24, -8, 22, -5, 5, -5, 6, -5, 41, 30, 24, 39, -19, 32, 23, 36, 18, 33, 43, -12, 30, -7, 29, 38, 40, -15, 11, 26, 30, 32, 37, -2, -19, 21, 45, 26, 43, -13, 5, -18, 38, -4, 5, -12, -20, 11, -8, 28, 37, 7, -9, 2, 31, 15, 47, 41, 32, -19, -9, -10, 16, 19, 42
42, 29, 15, -19, -10, -15, 34, 21, -2, -8, 47, -16, 47, -18, 22, 35, -13, 25, -4, 19, 32, -5, 34, -18, -13, 40, -3, -19, -9, -11, -19, -8, 11, 34, 29, 39, 36, -8, -18, -5, 46, -1, 33, -19, 45, 24, 30, -19, 38, -18, 33, -2, 35, -17, 37, -16, -13, 37, 31, 16, 43, -14, 45, 14, 32, 20, 4, -5, -9, -12, 1, -16
32, -16, 36, 12, 40, -20, 33, -9, 23, -17, -10, 7, 31, 38, -2, 45, 11, -18, 37, -4, -11, -8, 30, 41, 40, 25, -8, -15, -19, 43, 15, 40, 24, -20, 38, -7, 29, 11, -20, 33, 36, -13, 8, -17, 40, 14, 44, -17, 34, 4, 34, 22, 37, 19, -3, 39, 15, 39, 21, 45, -6, -5, 4, 29, 36, 3, -19, 20, 43, 39, -2, 46
44, -13, 43, -17, 40, 45, -18, -8, -9, 30, -7, -2, 45, 30, 42, -13, -18, 39, 13, 40, 33, -17, -5, -10, 36, -5, -20, 29, 18, -14, 17, -16, 47, 40, 29, -18, 27, -2, 0, 41, -19, -20, 5, -5, 36, -3, -15, -15, -10, -17, -20, -2, -2, 18, -5, 41, 12, 44, 19, 42, -4, 36, 38, 39, -17, 26, -17, 20, -12, 46, -6, -20
